step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
24,0.21142487227916718,-0.38656044006347656,0.10890612006187439,0.9051100015640259,-0.004957495257258415,-0.14239133894443512,0.4005945324897766,0.8765857815742493,-0.34122171998023987,0.7780342698097229,-0.6698592901229858,-0.36335334181785583,0.01776394061744213,3.5487799644470215,3.3638415336608887,-1.1109700202941895,-1.3158133029937744,-1.170106291770935,-0.988778293132782
25,0.21126402914524078,-0.3852618336677551,0.11026216298341751,0.9060801267623901,-0.005534856580197811,-0.14475521445274353,0.39753493666648865,0.8419087529182434,-0.306984543800354,0.7866769433021545,-0.6480915546417236,-0.3121277689933777,0.0689769759774208,3.585007429122925,3.3920717239379883,-1.1894333362579346,-1.395520806312561,-1.0916539430618286,-0.9109146595001221
26,0.21127526462078094,-0.3839068114757538,0.11147710680961609,0.9069585800170898,-0.0034032806288450956,-0.14594756066799164,0.39511242508888245,0.8007347583770752,-0.29865023493766785,0.7801526188850403,-0.6347768306732178,-0.24877400696277618,0.10183234512805939,3.612766981124878,3.415034294128418,-1.2679355144500732,-1.4379308223724365,-1.0134577751159668,-0.8377593755722046
27,0.21143026649951935,-0.3824647068977356,0.11263366043567657,0.9076990485191345,0.00038361892802640796,-0.14655986428260803,0.39319512248039246,0.7541606426239014,-0.30355533957481384,0.7622793912887573,-0.6308898329734802,-0.17428553104400635,0.13122336566448212,3.6338019371032715,3.4541409015655518,-1.3464385271072388,-1.4886292219161987,-0.9349789023399353,-0.8379151821136475
28,0.21178674697875977,-0.38093945384025574,0.11366467922925949,0.9082998037338257,0.005652470048516989,-0.14675447344779968,0.39169207215309143,0.7017416954040527,-0.3104100525379181,0.7348010540008545,-0.63267582654953,-0.08869598805904388,0.16982410848140717,3.6483359336853027,3.4860939979553223,-1.4249404668807983,-1.551100492477417,-0.8564605712890625,-0.8377835154533386
29,0.21228359639644623,-0.37936335802078247,0.11463630944490433,0.9086971879005432,0.011637435294687748,-0.14672011137008667,0.39064961671829224,0.643344521522522,-0.3179260492324829,0.7034823298454285,-0.637841522693634,0.005327209364622831,0.20963874459266663,3.6741435527801514,3.511678695678711,-1.5033096075057983,-1.6150206327438354,-0.8377593159675598,-0.8379374146461487
30,0.21290233731269836,-0.377701073884964,0.11550725251436234,0.9089246988296509,0.01727636717259884,-0.14689333736896515,0.3898458182811737,0.5805199146270752,-0.323253870010376,0.6688375473022461,-0.6435653567314148,0.10472486913204193,0.24779999256134033,3.696164131164551,3.53021240234375,-1.5818060636520386,-1.678393840789795,-0.8377600908279419,-0.8377590179443359
31,0.21361254155635834,-0.37594592571258545,0.11623377352952957,0.9090424180030823,0.021899651736021042,-0.14744064211845398,0.38913199305534363,0.5203843712806702,-0.32518213987350464,0.6320450901985168,-0.6474193930625916,0.19927866756916046,0.28256577253341675,3.708500623703003,3.54154896736145,-1.6526564359664917,-1.7425708770751953,-0.8377482295036316,-0.8379468321800232
32,0.21444794535636902,-0.37409794330596924,0.11691982299089432,0.909270167350769,0.02610875852406025,-0.14796136319637299,0.38814112544059753,0.50469970703125,-0.32554692029953003,0.5959399938583374,-0.6489139199256897,0.2376433163881302,0.3124558925628662,3.729318380355835,3.545931816101074,-1.6785765886306763,-1.8076510429382324,-0.8904117345809937,-0.8377920985221863
33,0.2153981477022171,-0.37212973833084106,0.11758768558502197,0.9094981551170349,0.030748693272471428,-0.14875838160514832,0.3869606852531433,0.4911492168903351,-0.3249284327030182,0.5582242608070374,-0.6496999263763428,0.2727026343345642,0.34052884578704834,3.753948211669922,3.546599864959717,-1.7233521938323975,-1.8738754987716675,-0.9689369201660156,-0.83777916431427
34,0.2163679003715515,-0.3700723946094513,0.11822584271430969,0.9097131490707397,0.03519757464528084,-0.14995639026165009,0.3856116235256195,0.4726526141166687,-0.32201841473579407,0.519128680229187,-0.6515685319900513,0.3223031759262085,0.36803898215293884,3.7751989364624023,3.562999963760376,-1.7826783657073975,-1.9416370391845703,-1.0474625825881958,-0.8951530456542969
35,0.21740011870861053,-0.36794009804725647,0.11883048713207245,0.909888744354248,0.03992001712322235,-0.15154220163822174,0.384114533662796,0.45065903663635254,-0.3175685405731201,0.478016197681427,-0.6544985175132751,0.37550774216651917,0.39541059732437134,3.7922890186309814,3.584531307220459,-1.8478862047195435,-2.0107574462890625,-1.1259794235229492,-0.9735696315765381
36,0.21850760281085968,-0.36574000120162964,0.11937843263149261,0.9099906086921692,0.044931452721357346,-0.15342426300048828,0.3825693130493164,0.42347776889801025,-0.31179410219192505,0.4347344934940338,-0.6579222679138184,0.4321914315223694,0.4230574071407318,3.8038437366485596,3.6027743816375732,-1.9167770147323608,-2.0809357166290283,-1.20447838306427,-1.0519431829452515
37,0.2196844071149826,-0.3634813129901886,0.11985913664102554,0.9100347757339478,0.05006503313779831,-0.1554947942495346,0.38098788261413574,0.39171290397644043,-0.3052575886249542,0.38961800932884216,-0.661594033241272,0.4899899661540985,0.4502463936805725,3.8088552951812744,3.6152844429016113,-1.9874714612960815,-2.1511871814727783,-1.282975435256958,-1.1302759647369385
38,0.22092941403388977,-0.3611694872379303,0.12026839703321457,0.9100366234779358,0.05515928566455841,-0.15769405663013458,0.379372239112854,0.35578453540802,-0.29721125960350037,0.3428281843662262,-0.6651821136474609,0.5476101040840149,0.4775487184524536,3.806399345397949,3.619825601577759,-2.05922794342041,-2.222554922103882,-1.3614424467086792,-1.2086290121078491
39,0.22223934531211853,-0.3588096797466278,0.12059687823057175,0.9100081920623779,0.06025717779994011,-0.15984071791172028,0.3777633607387543,0.3156166076660156,-0.2891056537628174,0.2941339313983917,-0.6689562201499939,0.6038461327552795,0.5040314793586731,3.7954232692718506,3.6140758991241455,-2.131746292114258,-2.293142318725586,-1.4398834705352783,-1.286980390548706
40,0.22360846400260925,-0.3564082384109497,0.12084291130304337,0.909966230392456,0.0651610717177391,-0.16189444065093994,0.3761726915836334,0.27271977066993713,-0.28059184551239014,0.24416810274124146,-0.6727545261383057,0.6556273698806763,0.5307549834251404,3.7752418518066406,3.5962185859680176,-2.2045912742614746,-2.3642847537994385,-1.5183430910110474,-1.3653783798217773
41,0.22503459453582764,-0.3539629280567169,0.12100840359926224,0.909956157207489,0.06959925591945648,-0.16390886902809143,0.37452584505081177,0.22947946190834045,-0.270480751991272,0.19417814910411835,-0.676339864730835,0.7023162245750427,0.5579721927642822,3.7452709674835205,3.5651135444641113,-2.2773592472076416,-2.4362306594848633,-1.5967974662780762,-1.443778395652771
42,0.22651179134845734,-0.351471483707428,0.1210983619093895,0.9100067615509033,0.07345125824213028,-0.16590724885463715,0.372783362865448,0.1864473968744278,-0.25836795568466187,0.14520776271820068,-0.6799864172935486,0.7446539402008057,0.5861220955848694,3.705127716064453,3.52016019821167,-2.350464344024658,-2.508424758911133,-1.6752707958221436,-1.522192358970642
43,0.22795873880386353,-0.3490981161594391,0.12139730155467987,0.9104544520378113,0.07377227395772934,-0.16772319376468658,0.37080898880958557,0.1524382084608078,-0.23717494308948517,0.10076382011175156,-0.6787153482437134,0.780827522277832,0.6140233278274536,3.6527397632598877,3.4590072631835938,-2.424546480178833,-2.5815951824188232,-1.7534687519073486,-1.6000149250030518
44,0.22941763699054718,-0.34672942757606506,0.12177352607250214,0.9110821485519409,0.07296708971261978,-0.1693008691072464,0.36870354413986206,0.11756102740764618,-0.21111010015010834,0.06026227027177811,-0.6792169213294983,0.8186018466949463,0.6446347832679749,3.590165138244629,3.3826112747192383,-2.4982869625091553,-2.6554770469665527,-1.8319926261901855,-1.6726511716842651
45,0.23089314997196198,-0.34432756900787354,0.12208551913499832,0.9117423892021179,0.07208988070487976,-0.17092379927635193,0.36648857593536377,0.07332109659910202,-0.18228650093078613,0.024159107357263565,-0.6853484511375427,0.8596909046173096,0.6778579354286194,3.5183494091033936,3.2934656143188477,-2.5737717151641846,-2.7230594158172607,-1.909519910812378,-1.743646264076233
46,0.2322969287633896,-0.3419235646724701,0.12230042368173599,0.9124872088432312,0.07074834406375885,-0.17286762595176697,0.36397597193717957,0.02454613335430622,-0.158279150724411,-0.004341569729149342,-0.6969219446182251,0.9003599286079407,0.7073578834533691,3.4383819103240967,3.192599296569824,-2.6495187282562256,-2.722620964050293,-1.9865179061889648,-1.809566855430603
47,0.23367546498775482,-0.3395306468009949,0.122370645403862,0.9133431911468506,0.06898560374975204,-0.17470252513885498,0.3612816035747528,-0.023579170927405357,-0.13590921461582184,-0.02445593662559986,-0.7150165438652039,0.9374539256095886,0.7354681491851807,3.351106882095337,3.084815263748169,-2.7226879596710205,-2.722511053085327,-2.0638067722320557,-1.8701343536376953
48,0.234956294298172,-0.3373286724090576,0.12247342616319656,0.9142913222312927,0.06807313114404678,-0.17518199980258942,0.35881587862968445,-0.055262498557567596,-0.11756937950849533,-0.04270971566438675,-0.7424437403678894,0.9629213213920593,0.7629676461219788,3.257629156112671,2.9720160961151123,-2.722513437271118,-2.7151987552642822,-2.1413354873657227,-1.9213560819625854
49,0.2361380010843277,-0.3352085053920746,0.12242518365383148,0.915433406829834,0.06704031676054001,-0.17526978254318237,0.35604456067085266,-0.058504343032836914,-0.1093219742178917,-0.051575370132923126,-0.7742314338684082,0.975566029548645,0.7894018888473511,3.159727096557617,2.8583524227142334,-2.6656854152679443,-2.6493468284606934,-2.216548442840576,-1.9599822759628296
50,0.23731954395771027,-0.3331177830696106,0.12209989130496979,0.9166637659072876,0.066586934030056,-0.17446906864643097,0.35334721207618713,-0.052704449743032455,-0.12443441897630692,-0.050738945603370667,-0.8080878853797913,0.9845218062400818,0.8094053268432617,3.062288999557495,2.7429211139678955,-2.591902732849121,-2.570859670639038,-2.285770893096924,-1.954752802848816
51,0.23854589462280273,-0.33110111951828003,0.1214355081319809,0.9179763793945312,0.06582114100456238,-0.17266061902046204,0.3509635925292969,-0.024498580023646355,-0.16287395358085632,-0.04214995354413986,-0.8411336541175842,0.9781309366226196,0.818265974521637,2.975687265396118,2.627880573272705,-2.5153214931488037,-2.492363929748535,-2.3441569805145264,-1.8761566877365112
52,0.23974382877349854,-0.3294481933116913,0.120508573949337,0.9191584587097168,0.06479615718126297,-0.17008304595947266,0.34931516647338867,0.024596748873591423,-0.2201908379793167,-0.03105766512453556,-0.873680591583252,0.9554348587989807,0.8143882155418396,2.9219939708709717,2.552072525024414,-2.4373745918273926,-2.4140379428863525,-2.330632209777832,-1.7974194288253784
53,0.2409174144268036,-0.328171044588089,0.11940896511077881,0.9200737476348877,0.06327083706855774,-0.16702857613563538,0.3486582040786743,0.08991046994924545,-0.2851831614971161,-0.014613074250519276,-0.908089280128479,0.9164795875549316,0.8018134832382202,2.916370391845703,2.509732484817505,-2.3599696159362793,-2.3358404636383057,-2.2931621074676514,-1.7192376852035522
54,0.24194282293319702,-0.3272509276866913,0.1182098537683487,0.9207769632339478,0.06186020001769066,-0.16341286897659302,0.34876832365989685,0.16182841360569,-0.3544856309890747,-0.008513260632753372,-0.9438629746437073,0.8613792061805725,0.7766152620315552,2.916853666305542,2.497983455657959,-2.2830581665039062,-2.2576677799224854,-2.215134382247925,-1.6424567699432373
55,0.242692232131958,-0.32655689120292664,0.11695113778114319,0.9213721752166748,0.060558490455150604,-0.15951299667358398,0.34923017024993896,0.2343280166387558,-0.4238414764404297,-0.0071660480462014675,-0.978766918182373,0.7905473113059998,0.7361136674880981,2.9382152557373047,2.511465072631836,-2.2059719562530518,-2.1791903972625732,-2.1367244720458984,-1.5652765035629272
56,0.24327178299427032,-0.32590991258621216,0.11571285128593445,0.9218188524246216,0.059183984994888306,-0.15589489042758942,0.34992003440856934,0.30035340785980225,-0.48655277490615845,-0.007431235164403915,-1.0126457214355469,0.7087997198104858,0.6831144690513611,2.978813409805298,2.5446839332580566,-2.128490447998047,-2.100713014602661,-2.0581934452056885,-1.4866966009140015
57,0.2437184751033783,-0.3252752423286438,0.11456374824047089,0.9220984578132629,0.05798833444714546,-0.15252430737018585,0.3508675992488861,0.35469651222229004,-0.5395804047584534,-0.007104950957000256,-1.0463917255401611,0.6197054982185364,0.6194782257080078,3.0336849689483643,2.5927443504333496,-2.0509307384490967,-2.022223949432373,-1.9797319173812866,-1.4081958532333374
58,0.24404706060886383,-0.3244450092315674,0.11368110775947571,0.9226168394088745,0.05461125448346138,-0.1501377373933792,0.3510761559009552,0.40360528230667114,-0.5756864547729492,0.004814547020941973,-1.047210931777954,0.5252517461776733,0.545662522315979,3.096482753753662,2.656115770339966,-1.9727011919021606,-1.94450843334198,-1.9014562368392944,-1.3298215866088867
59,0.24423417448997498,-0.32367709279060364,0.11284823715686798,0.9230797290802002,0.05042263865470886,-0.14806705713272095,0.35136541724205017,0.4479579031467438,-0.5994394421577454,0.02480432391166687,-1.0472002029418945,0.424435019493103,0.4636761248111725,3.1664609909057617,2.7253520488739014,-1.8941999673843384,-1.8661755323410034,-1.82293701171875,-1.2512130737304688
60,0.24433298408985138,-0.32281017303466797,0.11209386587142944,0.923631489276886,0.045244667679071426,-0.1463346630334854,0.35134589672088623,0.4889340400695801,-0.6106014847755432,0.05564189329743385,-1.0442547798156738,0.32165011763572693,0.3753339350223541,3.2402377128601074,2.798168897628784,-1.8157252073287964,-1.7880069017410278,-1.7444285154342651,-1.1726062297821045
