step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
34,0.26300910115242004,-0.37465646862983704,0.2153991311788559,0.9239403605461121,0.00620001507923007,-0.13159023225307465,0.35913756489753723,-0.15227293968200684,0.13220392167568207,0.10035619884729385,0.1352616399526596,0.9366472959518433,0.7595222592353821,2.0813610553741455,2.0890371799468994,-1.9925825595855713,-1.8271079063415527,-2.2204127311706543,-2.1812498569488525
35,0.2650587558746338,-0.3738899528980255,0.21960608661174774,0.9248871803283691,0.005780091043561697,-0.13017134368419647,0.35721972584724426,-0.17167268693447113,0.1486867517232895,0.09453396499156952,0.12808926403522491,0.8630625009536743,0.7746938467025757,2.0606229305267334,2.0605051517486572,-1.9500999450683594,-1.8247098922729492,-2.1947708129882812,-2.1563243865966797
36,0.2671204209327698,-0.3731197714805603,0.22375889122486115,0.9258930087089539,0.005346469581127167,-0.1283557116985321,0.3552723228931427,-0.18918386101722717,0.1638251394033432,0.08832857757806778,0.12060139328241348,0.7882429957389832,0.7888143658638,2.0389015674591064,2.0311217308044434,-1.9029698371887207,-1.8220199346542358,-2.168598175048828,-2.1308865547180176
37,0.2691963016986847,-0.3723454475402832,0.22784999012947083,0.926952064037323,0.004889391362667084,-0.126158207654953,0.3532986640930176,-0.2052333801984787,0.17762307822704315,0.08174480497837067,0.11287984251976013,0.7132095694541931,0.8017641305923462,2.016059160232544,2.0009918212890625,-1.8517965078353882,-1.8190561532974243,-2.141927480697632,-2.104884624481201
38,0.2712908387184143,-0.37156346440315247,0.2318679243326187,0.9280582070350647,0.004381705541163683,-0.12363070994615555,0.35128915309906006,-0.22020146250724792,0.19018685817718506,0.07506313174962997,0.10513202100992203,0.6397550702095032,0.8135019540786743,1.9925036430358887,1.9703340530395508,-1.797759771347046,-1.8158226013183594,-2.1147985458374023,-2.078481435775757
39,0.2734123766422272,-0.37076860666275024,0.23580262064933777,0.929202675819397,0.0038190148770809174,-0.12082692980766296,0.3492400348186493,-0.23463894426822662,0.20160728693008423,0.06818131357431412,0.09738487005233765,0.5707154870033264,0.8238061666488647,1.9682954549789429,1.9393835067749023,-1.7431672811508179,-1.8122303485870361,-2.0872786045074463,-2.051758289337158
40,0.2755682170391083,-0.3699590861797333,0.23964127898216248,0.9303722977638245,0.003245241940021515,-0.11780501157045364,0.3471582531929016,-0.24885334074497223,0.21194308996200562,0.06139106675982475,0.08883223682641983,0.5077705979347229,0.832353413105011,1.9438300132751465,1.9069122076034546,-1.6901670694351196,-1.808171033859253,-2.059401273727417,-2.026547431945801
41,0.2777586877346039,-0.3691365718841553,0.24338221549987793,0.9315636157989502,0.0026788837276399136,-0.1145753487944603,0.3450426757335663,-0.2627723217010498,0.22092540562152863,0.054392870515584946,0.08014445006847382,0.45158669352531433,0.8383052945137024,1.9191005229949951,1.8727877140045166,-1.6401920318603516,-1.8032500743865967,-2.031280279159546,-2.0046019554138184
42,0.2799846827983856,-0.368303507566452,0.24702362716197968,0.9327760934829712,0.002088541630655527,-0.11119268089532852,0.34287118911743164,-0.27597251534461975,0.2291661947965622,0.04752033203840256,0.0721684992313385,0.40250349044799805,0.8419672846794128,1.8943567276000977,1.8367738723754883,-1.5943740606307983,-1.798017144203186,-2.0028860569000244,-1.9872827529907227
43,0.28224608302116394,-0.3674633800983429,0.250568687915802,0.9340052008628845,0.001464054104872048,-0.10767629742622375,0.34064367413520813,-0.28805726766586304,0.23656901717185974,0.04054827243089676,0.066268689930439,0.3605283200740814,0.8431228399276733,1.8695521354675293,1.799065351486206,-1.553628921508789,-1.7922694683074951,-1.974319577217102,-1.97519052028656
44,0.2845444083213806,-0.3666180372238159,0.2540167570114136,0.9352468252182007,0.0007818775484338403,-0.10407043248414993,0.338351845741272,-0.29863789677619934,0.2431599348783493,0.03384508937597275,0.06368537992238998,0.3257339894771576,0.8420466780662537,1.8448052406311035,1.760796308517456,-1.518744707107544,-1.7860219478607178,-1.9454928636550903,-1.967685580253601
45,0.2868812680244446,-0.3657704293727875,0.2573665678501129,0.9364907741546631,9.79656761046499e-05,-0.1003711000084877,0.33602190017700195,-0.3076625168323517,0.24820375442504883,0.027108335867524147,0.06508557498455048,0.2980930507183075,0.8394014239311218,1.820131778717041,1.7231056690216064,-1.490329623222351,-1.7793861627578735,-1.9165754318237305,-1.9632200002670288
46,0.2892594039440155,-0.36492425203323364,0.2606203556060791,0.9377208948135376,-0.0006026334594935179,-0.0966784730553627,0.333665132522583,-0.31500110030174255,0.25363054871559143,0.020837051793932915,0.0710030272603035,0.27789106965065,0.8370011448860168,1.7957568168640137,1.6877195835113525,-1.4688324928283691,-1.773308277130127,-1.8874924182891846,-1.9598751068115234
47,0.29167965054512024,-0.3640827238559723,0.26378384232521057,0.9389191269874573,-0.001281960867345333,-0.09304299205541611,0.3313191533088684,-0.320573091506958,0.2605600357055664,0.014808068051934242,0.08169157058000565,0.265132874250412,0.8333463668823242,1.7718640565872192,1.6559110879898071,-1.4543297290802002,-1.7671431303024292,-1.8584840297698975,-1.9553308486938477
48,0.2941444218158722,-0.363246887922287,0.26684269309043884,0.9400743246078491,-0.0018427716568112373,-0.0894717276096344,0.32901620864868164,-0.32419246435165405,0.2683148682117462,0.009235582314431667,0.09480572491884232,0.259585440158844,0.8274504542350769,1.7484937906265259,1.6290642023086548,-1.4466992616653442,-1.7607243061065674,-1.829438328742981,-1.9462205171585083
49,0.2966544032096863,-0.3624208867549896,0.26976969838142395,0.9411699771881104,-0.002080940641462803,-0.08595352619886398,0.3268129825592041,-0.3257235288619995,0.2758011519908905,0.003506801323965192,0.10437791049480438,0.2603219151496887,0.8183128833770752,1.7259156703948975,1.6085138320922852,-1.4449537992477417,-1.7535762786865234,-1.800689458847046,-1.9315799474716187
50,0.29920873045921326,-0.3615996241569519,0.272549569606781,0.9422121047973633,-0.001999371685087681,-0.08246926963329315,0.3247017562389374,-0.3244727849960327,0.2821323871612549,-0.002154145622625947,0.10821082442998886,0.26543867588043213,0.8051882982254028,1.7040467262268066,1.590333104133606,-1.4473463296890259,-1.7454651594161987,-1.77210533618927,-1.9115402698516846
51,0.30179908871650696,-0.36077940464019775,0.27518388628959656,0.9432064890861511,-0.0016036824090406299,-0.07900700718164444,0.3226713538169861,-0.32177990674972534,0.28661495447158813,-0.008167752996087074,0.1058972179889679,0.2727468013763428,0.7876730561256409,1.6829657554626465,1.5727437734603882,-1.4520201683044434,-1.7361152172088623,-1.743878722190857,-1.887934684753418
