step,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11
20,-2.627210855484009,-0.41584235429763794,-5.513173580169678,7.469058036804199,11.941614151000977,8.556732177734375,2.4246866703033447,-0.6364434957504272,12.30977725982666,6.95418643951416,18.88071060180664,12.967096328735352,-2.8043322563171387,12.186166763305664,-1.4778661727905273,0.5811015367507935,3.6948742866516113,-1.9595351219177246,1.983640432357788,2.9539291858673096,6.999027252197266,12.617469787597656,2.3869028091430664,6.587787628173828,-0.34672078490257263,-0.3458224833011627,-1.014173150062561,1.555827260017395,2.7343556880950928,2.0333497524261475,0.5742434859275818,-0.1573682576417923,4.393139362335205,2.781507730484009,6.979248523712158,5.652860164642334
21,-0.9526258707046509,-4.523504734039307,-4.441400051116943,7.462362766265869,9.617051124572754,10.834386825561523,2.5858945846557617,-1.7689217329025269,10.853683471679688,5.167985916137695,18.54494285583496,13.405505180358887,-2.418752908706665,10.256462097167969,-1.591968297958374,-2.192247152328491,3.7006325721740723,2.5052642822265625,1.9984387159347534,1.2345620393753052,7.904481887817383,15.64975357055664,2.573533773422241,-7.194846153259277,0.042064882814884186,-1.0513784885406494,-0.7890713810920715,1.5499355792999268,1.9832680225372314,2.6972551345825195,0.5823703408241272,-0.46297770738601685,3.8624627590179443,4.367415428161621,6.689166069030762,6.237158298492432
22,0.8011462092399597,-3.0823910236358643,-3.7908098697662354,7.0232954025268555,8.0927734375,7.9649457931518555,1.7349090576171875,3.698061227798462,9.945959091186523,3.6976468563079834,18.02903938293457,26.573625564575195,-1.2017701864242554,9.758709907531738,-1.2548693418502808,-0.8422164916992188,3.419752597808838,5.2784013748168945,2.14479923248291,-0.7339352369308472,8.711997985839844,15.61395263671875,2.5946476459503174,15.700786590576172,0.3881318271160126,-0.3375956416130066,-0.7169116735458374,1.192548155784607,1.6823887825012207,1.5986592769622803,0.25055503845214844,1.5544946193695068,3.993751049041748,5.110265254974365,6.258129596710205,5.454246520996094
23,0.818753719329834,-6.366669654846191,-2.262465000152588,5.53368616104126,6.6408867835998535,1.9584603309631348,5.066637992858887,-4.544609546661377,8.414762496948242,3.851726531982422,18.381765365600586,4.271998882293701,-0.45380696654319763,6.9077839851379395,-1.5124541521072388,-0.546779990196228,3.0917446613311768,4.270084381103516,1.4253050088882446,-1.695263385772705,9.329904556274414,15.644640922546387,3.2851483821868896,3.8834195137023926,0.1636315882205963,-1.330539345741272,-0.2535425126552582,0.9335755705833435,1.2991752624511719,-0.36751121282577515,1.6334160566329956,-2.2181129455566406,3.1783220767974854,4.6170244216918945,7.194202899932861,5.688992977142334
24,1.8649840354919434,-2.5632641315460205,-3.5806291103363037,6.152676582336426,2.81329607963562,1.7337416410446167,2.657761335372925,-3.4037177562713623,8.396400451660156,3.7280385494232178,16.946725845336914,16.174962997436523,0.9326106309890747,6.379611968994141,-0.8925904631614685,-0.10970015823841095,1.3973636627197266,3.7035109996795654,1.6945997476577759,-1.01619291305542,9.062641143798828,15.65635871887207,2.986374616622925,3.704017162322998,0.5094377398490906,-0.05388598144054413,-0.954825758934021,1.3310378789901733,0.04617198184132576,0.35748183727264404,0.2026997208595276,-0.5841843485832214,3.9940977096557617,4.141145706176758,5.7115302085876465,6.183385848999023
25,1.290292501449585,-3.481046438217163,-2.1160330772399902,4.466394901275635,4.702226638793945,0.42372095584869385,3.548159122467041,-1.2264772653579712,8.640043258666992,3.714477062225342,17.122318267822266,16.17103385925293,1.282862663269043,5.239112377166748,-0.7923699617385864,0.06445898115634918,0.8759897947311401,2.6928622722625732,1.2429448366165161,-1.2723350524902344,8.757139205932617,15.643508911132812,3.410102605819702,4.137201309204102,0.19899728894233704,-0.6842437386512756,-0.2243948131799698,0.6824270486831665,1.2546472549438477,-0.10834319144487381,0.8918477296829224,0.05780737102031708,3.8289754390716553,4.249166965484619,5.934152126312256,5.699818134307861
26,1.0111420154571533,-3.6461915969848633,-1.6115778684616089,3.7181789875030518,4.01243782043457,-0.06280545890331268,3.21679949760437,-0.9351518154144287,8.828856468200684,3.6992392539978027,16.44704818725586,15.493278503417969,1.338400959968567,4.110055923461914,-0.41427886486053467,0.7034466862678528,0.3006204068660736,1.655150294303894,1.267027735710144,-1.9498555660247803,8.356644630432129,15.67533016204834,3.494288444519043,4.338438987731934,0.17459216713905334,-0.6564774513244629,-0.26122498512268066,0.6528627872467041,0.7257980704307556,-0.08364755660295486,0.6207243800163269,-0.15628869831562042,3.759281873703003,4.173333644866943,5.654099941253662,5.459495544433594
27,1.1882905960083008,-3.3010458946228027,-1.482949137687683,2.919586420059204,3.5737009048461914,-0.5776231288909912,2.3496792316436768,-0.6547659635543823,9.092294692993164,3.602963447570801,16.0709228515625,15.010249137878418,1.0975871086120605,3.088059663772583,-0.410833477973938,0.45633643865585327,-0.2505885064601898,0.608634352684021,1.0569133758544922,-1.7983226776123047,7.8126068115234375,15.673940658569336,3.567903518676758,4.655764102935791,0.274018257856369,-0.5566543936729431,-0.28086215257644653,0.5015577673912048,0.6564585566520691,-0.1748996376991272,0.3710324466228485,-0.1031995564699173,3.7307937145233154,3.995793581008911,5.408051013946533,5.2226104736328125
28,1.2926400899887085,-2.798236131668091,-1.4882700443267822,2.3503198623657227,3.4999420642852783,-0.902758002281189,1.5371148586273193,-0.7561019659042358,9.516210556030273,3.48420786857605,15.72548770904541,14.365888595581055,0.7643419504165649,2.4441030025482178,-0.04055969789624214,1.1773263216018677,-0.6450138688087463,-0.4503711462020874,1.0309175252914429,-2.3670458793640137,7.231597900390625,15.68777847290039,3.6645348072052,4.7293596267700195,0.28171178698539734,-0.4601603150367737,-0.3028874099254608,0.39785438776016235,0.680428683757782,-0.22211825847625732,0.20408791303634644,-0.17477984726428986,3.752333879470825,3.737605571746826,5.221419334411621,4.953602313995361
29,1.348575472831726,-2.5052506923675537,-1.6074573993682861,1.807918906211853,3.192265748977661,-1.1383522748947144,0.37193769216537476,-0.23920240998268127,9.904415130615234,3.3502604961395264,15.298197746276855,13.948341369628906,-0.12355828285217285,1.747805118560791,-0.09211432933807373,0.7375736832618713,-0.8810609579086304,-1.4461051225662231,0.8853644728660583,-2.255448818206787,5.810988903045654,15.629927635192871,3.7028050422668457,5.088037967681885,0.28270331025123596,-0.4352251887321472,-0.3359310030937195,0.3094167411327362,0.5819138884544373,-0.2675209641456604,-0.08403985947370529,0.02067999541759491,3.6937131881713867,3.5391974449157715,4.970998287200928,4.72229528427124
