step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
38,7.442785739898682,-15.845078468322754,0.1327032446861267,0.9961671233177185,-0.020158689469099045,-0.02616487443447113,-0.08099420368671417,0.2320510894060135,-0.022618893533945084,0.005559057928621769,-0.16332022845745087,1.0191197395324707,1.101552128791809,1.266479253768921,0.8872557878494263,-1.6311386823654175,-1.856493592262268,-1.9219592809677124,-1.9408961534500122
39,7.4429097175598145,-15.845894813537598,0.1360849142074585,0.9960085153579712,-0.019246412441134453,-0.024951184168457985,-0.08351082354784012,0.23316505551338196,-0.01165030524134636,0.0021848424803465605,-0.16258247196674347,1.0063323974609375,1.0895053148269653,1.2514420747756958,0.8729800581932068,-1.607362151145935,-1.9048433303833008,-1.899285078048706,-1.9199390411376953
40,7.4430413246154785,-15.846715927124023,0.13943035900592804,0.995849072933197,-0.01819615811109543,-0.023680156096816063,-0.08598104119300842,0.2339891642332077,-0.0015364793362095952,-0.0013236581580713391,-0.16210925579071045,0.9936811923980713,1.0755475759506226,1.236352801322937,0.8586409687995911,-1.5840970277786255,-1.952150583267212,-1.8767396211624146,-1.8988972902297974
41,7.44318151473999,-15.847538948059082,0.14272597432136536,0.9956896305084229,-0.016954980790615082,-0.022381698712706566,-0.08839674293994904,0.2343331277370453,0.007548029068857431,-0.0050628394819796085,-0.16202393174171448,0.9810383915901184,1.059994101524353,1.220857858657837,0.8444393277168274,-1.5609337091445923,-1.997362732887268,-1.8536349534988403,-1.878011703491211
42,7.443326473236084,-15.848350524902344,0.14597144722938538,0.9955294132232666,-0.015535461716353893,-0.021084947511553764,-0.09074857085943222,0.23421166837215424,0.015468485653400421,-0.009043858386576176,-0.16235177218914032,0.9683796763420105,1.0428109169006348,1.2055058479309082,0.8303548693656921,-1.5378998517990112,-2.0367448329925537,-1.8308122158050537,-1.8572872877120972
43,7.443480968475342,-15.84914779663086,0.14917084574699402,0.9953669309616089,-0.013960983604192734,-0.019848626106977463,-0.09303679317235947,0.23362277448177338,0.02264806441962719,-0.013227686285972595,-0.16303499042987823,0.9557525515556335,1.0248514413833618,1.1900677680969238,0.8166351318359375,-1.514833688735962,-2.06626033782959,-1.8076447248458862,-1.8368313312530518
44,7.443639278411865,-15.849939346313477,0.15234605967998505,0.9951974153518677,-0.012361488305032253,-0.01870698295533657,-0.09528558701276779,0.2328556478023529,0.0306130051612854,-0.017443889752030373,-0.1638820320367813,0.9431878328323364,1.0071569681167603,1.1751190423965454,0.8031517863273621,-1.491663932800293,-2.0831494331359863,-1.7849570512771606,-1.8164641857147217
45,7.443795680999756,-15.850715637207031,0.1555061936378479,0.9950177073478699,-0.010803517885506153,-0.017696769908070564,-0.09751924872398376,0.2320643663406372,0.04038677364587784,-0.021549822762608528,-0.16471877694129944,0.9305683374404907,0.9905001521110535,1.1604334115982056,0.7900608777999878,-1.46806001663208,-2.0868301391601562,-1.762143611907959,-1.796296238899231
46,7.44394063949585,-15.851485252380371,0.15864767134189606,0.9948266744613647,-0.009320225566625595,-0.016802186146378517,-0.09975341707468033,0.23133620619773865,0.05237448588013649,-0.025536056607961655,-0.1655357927083969,0.9179302453994751,0.9753233790397644,1.1462328433990479,0.7771570682525635,-1.4440631866455078,-2.0795235633850098,-1.7397032976150513,-1.776214599609375
47,7.4440765380859375,-15.852262496948242,0.16173723340034485,0.9946276545524597,-0.00784949492663145,-0.015989400446414948,-0.10197356343269348,0.23058739304542542,0.06570140272378922,-0.02945963852107525,-0.16636164486408234,0.905290961265564,0.9623513221740723,1.1322531700134277,0.76458340883255,-1.4199280738830566,-2.0638630390167236,-1.7173069715499878,-1.7564349174499512
48,7.444202423095703,-15.853032112121582,0.16474545001983643,0.9944229125976562,-0.006346459500491619,-0.01522898394614458,-0.10416768491268158,0.22973552346229553,0.07932431995868683,-0.03340063616633415,-0.16736561059951782,0.8928200006484985,0.951808750629425,1.1187758445739746,0.7522637248039246,-1.395933985710144,-2.0416259765625,-1.695602297782898,-1.7371349334716797
49,7.444325923919678,-15.853798866271973,0.16764351725578308,0.9942144751548767,-0.004798391833901405,-0.014504206366837025,-0.1063212901353836,0.22877508401870728,0.0922788754105568,-0.03738052025437355,-0.16850507259368896,0.8805330991744995,0.9436109662055969,1.1055052280426025,0.7403386831283569,-1.3723276853561401,-2.014061450958252,-1.6740643978118896,-1.7183952331542969
50,7.444443702697754,-15.854549407958984,0.17042028903961182,0.9940024614334106,-0.0032887363340705633,-0.013783708214759827,-0.10843594372272491,0.22785420715808868,0.10446476936340332,-0.0412372462451458,-0.16967642307281494,0.8686418533325195,0.9372526407241821,1.0927398204803467,0.7286699414253235,-1.349351406097412,-1.9822522401809692,-1.6533526182174683,-1.7002097368240356
51,7.444563388824463,-15.85528564453125,0.1730576455593109,0.9937887787818909,-0.0018743060063570738,-0.013043233193457127,-0.11049962788820267,0.2271239161491394,0.11573049426078796,-0.04487364739179611,-0.17071624100208282,0.8573643565177917,0.932424008846283,1.0802874565124512,0.7173277139663696,-1.327487826347351,-1.947171926498413,-1.6331287622451782,-1.6825660467147827
52,7.444680213928223,-15.855998039245605,0.17554175853729248,0.9935755133628845,-0.0006127395899966359,-0.012265758588910103,-0.11250372976064682,0.2266419529914856,0.12622924149036407,-0.04721866920590401,-0.1715620905160904,0.8464832305908203,0.9285344481468201,1.0661078691482544,0.7062634825706482,-1.3065345287322998,-1.9095609188079834,-1.6135528087615967,-1.6655747890472412
53,7.444802761077881,-15.85667610168457,0.17784392833709717,0.993366539478302,0.0005253619165159762,-0.011454307474195957,-0.11441803723573685,0.22635895013809204,0.13552935421466827,-0.04823862761259079,-0.17224901914596558,0.836277961730957,0.9251677393913269,1.0511047840118408,0.6956825852394104,-1.2869682312011719,-1.8694326877593994,-1.5962072610855103,-1.6494474411010742
54,7.44493293762207,-15.85731029510498,0.17994900047779083,0.9931660890579224,0.0015177883906289935,-0.010590380057692528,-0.11621856689453125,0.22323527932167053,0.14368389546871185,-0.04802333563566208,-0.17278122901916504,0.8275817036628723,0.9213806390762329,1.0367395877838135,0.6855456233024597,-1.277687907218933,-1.8263689279556274,-1.5820401906967163,-1.6342073678970337
55,7.445072650909424,-15.857874870300293,0.18183185160160065,0.9929800033569336,0.0022666212171316147,-0.009611359797418118,-0.11786970496177673,0.21432696282863617,0.15059231221675873,-0.045936308801174164,-0.172938734292984,0.8245588541030884,0.915499210357666,1.0237085819244385,0.6758446097373962,-1.3048784732818604,-1.7779226303100586,-1.5720216035842896,-1.619867205619812
56,7.44521951675415,-15.858367919921875,0.1834690123796463,0.9928116202354431,0.002656693337485194,-0.008458019234240055,-0.11935901641845703,0.20200605690479279,0.15652085840702057,-0.04157758131623268,-0.1725119948387146,0.8253610134124756,0.9050672650337219,1.012499213218689,0.6664116978645325,-1.3772002458572388,-1.7169402837753296,-1.565963864326477,-1.6063443422317505
57,7.445333003997803,-15.85885238647461,0.18480220437049866,0.9926404356956482,0.003284911159425974,-0.007357710972428322,-0.12083107233047485,0.19379892945289612,0.16226841509342194,-0.03847385570406914,-0.17909222841262817,0.8153764605522156,0.8926373720169067,1.0035099983215332,0.6564770340919495,-1.4566700458526611,-1.642198085784912,-1.562404990196228,-1.5885828733444214
58,7.4454121589660645,-15.859345436096191,0.18583381175994873,0.9924582839012146,0.0038825918454676867,-0.006100109778344631,-0.1223696693778038,0.18952986598014832,0.16842372715473175,-0.03538263961672783,-0.18993639945983887,0.7990993857383728,0.8781088590621948,0.993424117565155,0.642573893070221,-1.5441582202911377,-1.5580530166625977,-1.5550130605697632,-1.571576476097107
